user_id,posted_date,recommend,posted_date_num
Jonaleko,2015-11-01,False,20151101
Jonaleko,2014-12-19,True,20141219
76561198053060832,2013-10-18,True,20131018
mistersicklad483759,2015-09-30,True,20150930
mistersicklad483759,2016-01-23,True,20160123
Joshman106,2015-01-09,True,20150109
91221301,2014-10-15,True,20141015
91221301,2014-12-05,True,20141205
91221301,2014-10-24,True,20141024
Terencio,2014-04-18,True,20140418
2ik4tf,2014-01-22,True,20140122
76561198077432581,2014-02-12,True,20140212
76561198077432581,2015-01-19,False,20150119
76561198077432581,2015-12-16,True,20151216
76561198055604266,2015-07-25,True,20150725
76561198055604266,2014-12-31,False,20141231
76561198055604266,2014-10-11,True,20141011
76561198107847795,2014-12-12,True,20141212
76561198107847795,2013-12-26,True,20131226
RichmondDaGamer,2015-02-20,True,20150220
THEHITMONKEY,2016-04-14,True,20160414
THEHITMONKEY,2015-05-03,True,20150503
76561198046170033,2014-12-27,True,20141227
jubjub727,2015-06-02,True,20150602
jukianinja,2016-08-30,False,20160830
jukianinja,2014-06-27,True,20140627
JunG00berfuckingsucks,2016-05-18,True,20160518
JunG00berfuckingsucks,2016-05-14,True,20160514
JunG00berfuckingsucks,2014-12-01,True,20141201
JunG00berfuckingsucks,2016-03-18,True,20160318
JunG00berfuckingsucks,2015-11-17,True,20151117
JunG00berfuckingsucks,2015-08-09,True,20150809
JunG00berfuckingsucks,2015-07-25,True,20150725
JunG00berfuckingsucks,2015-07-24,True,20150724
76561198061493090,2014-03-28,True,20140328
76561198036171355,2014-03-25,True,20140325
76561198036171355,2013-11-29,True,20131129
76561198036171355,2014-04-21,True,20140421
76561198036171355,2014-01-03,True,20140103
76561198036171355,2013-12-18,True,20131218
76561198036171355,2013-11-29,True,20131129
mrpoo2,2016-08-06,True,20160806
mrpoo2,2015-11-09,True,20151109
mrpoo2,2014-05-23,False,20140523
mrpoo2,2013-11-29,True,20131129
76561198043276814,2016-02-13,True,20160213
Justmatel,2016-04-08,True,20160408
Justmatel,2014-09-22,True,20140922
Justmatel,2014-07-31,True,20140731
Justmatel,2014-06-23,True,20140623
Justmatel,2014-06-21,True,20140621
Justmatel,2016-01-10,True,20160110
ducksswamp,2014-02-27,True,20140227
ducksswamp,2014-05-10,True,20140510
ducksswamp,2014-05-10,True,20140510
ducksswamp,2014-04-11,True,20140411
ducksswamp,2014-04-03,False,20140403
spbko8o,2014-10-25,True,20141025
76561198107506517,2014-05-29,True,20140529
76561198079774158,2015-08-08,True,20150808
76561198079774158,2015-01-15,True,20150115
kaepora0gaebora,2013-05-01,True,20130501
iloveyouus,2014-12-24,True,20141224
prettyhm02forawhiteguy,2015-09-23,True,20150923
prettyhm02forawhiteguy,2014-02-28,True,20140228
runnerofchaos,2015-08-21,True,20150821
runnerofchaos,2016-06-29,True,20160629
KappaKaiju,2014-03-24,True,20140324
kappa_chino,2016-01-28,True,20160128
KappaSJ,2014-02-28,True,20140228
kards,2015-09-30,True,20150930
76561198121874542,2016-05-17,True,20160517
76561198121874542,2016-04-19,True,20160419
ownageog,2015-10-14,True,20151014
r3koil,2015-06-14,False,20150614
r3koil,2016-09-04,True,20160904
r3koil,2016-05-05,True,20160505
r3koil,2014-06-21,True,20140621
76561198026604616,2014-02-08,True,20140208
76561197970565267,2015-05-11,False,20150511
76561197970565267,2016-05-24,False,20160524
76561197970565267,2015-05-16,True,20150516
76561197970565267,2013-12-27,True,20131227
Kayndarr,2014-11-14,True,20141114
kaysmart,2015-07-09,True,20150709
TheKazimir,2016-03-04,True,20160304
TheKazimir,2016-02-23,True,20160223
TheKazimir,2015-12-29,True,20151229
TheKazimir,2015-12-06,True,20151206
TheKazimir,2015-12-05,True,20151205
TheKazimir,2015-10-20,True,20151020
TheKazimir,2015-08-22,True,20150822
KSAC,2015-05-21,True,20150521
KSAC,2015-05-19,True,20150519
76561198065764432,2015-02-24,True,20150224
76561198065764432,2015-01-14,True,20150114
76561198065764432,2012-12-30,True,20121230
76561198075749223,2016-05-03,True,20160503
76561198075749223,2013-12-16,True,20131216
76561198075749223,2016-03-23,True,20160323
keino_,2014-08-04,True,20140804
keino_,2014-01-27,True,20140127
54Strat,2013-12-16,True,20131216
54Strat,2014-02-20,True,20140220
54Strat,2013-12-17,True,20131217
765611979902442O1,2015-09-24,True,20150924
765611979902442O1,2014-07-13,True,20140713
765611979902442O1,2015-03-01,True,20150301
765611979902442O1,2015-02-15,True,20150215
kenny536,2015-08-21,True,20150821
76561198097795611,2016-09-16,True,20160916
76561198097795611,2016-01-27,True,20160127
76561198066012786,2015-06-03,True,20150603
76561198088808564,2015-09-12,True,20150912
76561198088808564,2014-11-08,True,20141108
Delicous_Cookies,2016-07-12,True,20160712
Delicous_Cookies,2016-09-09,True,20160909
Delicous_Cookies,2015-04-04,True,20150404
Delicous_Cookies,2014-10-31,True,20141031
76561198057958244,2014-10-05,True,20141005
76561198057958244,2014-10-05,True,20141005
76561198105473254,2014-07-22,True,20140722
usaidwotnow,2013-12-13,True,20131213
usaidwotnow,2013-01-04,True,20130104
usaidwotnow,2011-07-09,True,20110709
usaidwotnow,2014-12-17,False,20141217
usaidwotnow,2014-08-22,True,20140822
usaidwotnow,2014-07-25,True,20140725
usaidwotnow,2013-02-07,True,20130207
usaidwotnow,2014-06-27,True,20140627
usaidwotnow,2016-05-18,True,20160518
76561198042170355,2013-11-28,True,20131128
76561198042170355,2016-08-25,False,20160825
76561198042170355,2015-10-31,True,20151031
76561198042170355,2015-07-23,False,20150723
76561198042170355,2015-04-27,True,20150427
IGotHeadFromYourMotherLastNight,2015-11-20,True,20151120
IGotHeadFromYourMotherLastNight,2014-02-15,False,20140215
76561198062068809,2014-04-02,True,20140402
76561198062068809,2014-07-08,True,20140708
76561198062068809,2014-03-24,False,20140324
76561198062068809,2014-03-18,True,20140318
fuckchu,2015-08-28,True,20150828
76561198078119248,2016-02-12,True,20160212
Killerkalf,2015-07-18,True,20150718
Killerkalf,2015-10-24,True,20151024
Killerkalf,2015-08-04,True,20150804
Killerkalf,2015-03-10,True,20150310
46366536564574576346346546,2014-11-08,True,20141108
76561198219902115,2016-01-30,True,20160130
76561198081529182,2014-08-19,True,20140819
kk_kyser,2014-08-12,True,20140812
76561198074700614,2014-02-16,True,20140216
76561198042236060,2013-12-15,True,20131215
76561198042236060,2013-12-09,True,20131209
76561198042236060,2014-10-15,False,20141015
woahlevel20,2014-07-08,True,20140708
76561198070706154,2016-09-07,True,20160907
neveroddorburnsy,2014-05-19,True,20140519
JusicTheGod,2015-12-15,True,20151215
76561198068552229,2014-06-25,True,20140625
kiricky,2015-01-21,True,20150121
76561198052151911,2016-01-08,True,20160108
76561198052151911,2015-06-20,True,20150620
pp0085,2014-01-13,True,20140113
76561198083247658,2014-10-07,True,20141007
Omega_0,2016-04-20,True,20160420
76561198072489692,2015-12-29,True,20151229
Snoresville,2014-05-22,True,20140522
Snoresville,2015-11-29,True,20151129
supersonic380,2016-03-07,True,20160307
TheKiwiMantis,2014-01-29,True,20140129
TheKiwiMantis,2014-02-13,False,20140213
TheKiwiMantis,2015-01-06,False,20150106
TheKiwiMantis,2014-11-27,True,20141127
TheKiwiMantis,2016-02-28,True,20160228
TheKiwiMantis,2016-02-12,True,20160212
TheKiwiMantis,2015-01-08,True,20150108
TheKiwiMantis,2014-01-03,True,20140103
TheKiwiMantis,2013-11-28,True,20131128
76561198044278243,2015-12-02,True,20151202
76561198078641610,2016-01-26,True,20160126
everybodyloveskungfufighting,2016-06-22,True,20160622
Knight-Silver,2016-01-01,True,20160101
76561198044619788,2014-02-23,True,20140223
knitro,2015-04-24,True,20150424
knitro,2013-07-16,True,20130716
knitro,2013-07-16,True,20130716
knitro,2015-04-24,True,20150424
knitro,2013-09-07,True,20130907
76561198088802064,2015-08-20,True,20150820
kofeyh,2013-08-23,True,20130823
KoiyyBoi,2015-07-16,True,20150716
KoiyyBoi,2015-06-28,True,20150628
KoiyyBoi,2015-06-19,True,20150619
KoiyyBoi,2015-06-03,True,20150603
KoiyyBoi,2015-11-09,True,20151109
KoiyyBoi,2015-06-27,True,20150627
KoiyyBoi,2015-05-16,True,20150516
KoiyyBoi,2015-02-04,True,20150204
Rexoman,2016-08-30,True,20160830
76561198063391282,2016-06-25,False,20160625
76561198063391282,2014-12-07,False,20141207
76561198063391282,2014-12-22,True,20141222
76561198063391282,2014-04-22,True,20140422
korndigger,2015-08-07,True,20150807
76561197970812298,2013-09-05,True,20130905
76561197970812298,2015-12-31,True,20151231
76561197970812298,2013-09-08,True,20130908
76561197970812298,2013-01-25,True,20130125
76561198085167128,2014-07-09,True,20140709
76561198081667528,2016-03-04,True,20160304
kowala913,2015-01-08,True,20150108
kowala913,2016-09-02,True,20160902
76561198056445553,2015-05-29,True,20150529
kraken257,2015-07-01,True,20150701
76561198025499996,2016-07-15,True,20160715
62568973,2013-12-19,True,20131219
76561198055670224,2015-03-19,True,20150319
76561198055670224,2015-10-15,True,20151015
76561198055670224,2016-04-20,True,20160420
76561198055670224,2015-10-15,True,20151015
76561198055670224,2015-01-29,True,20150129
76561198055670224,2014-12-12,True,20141212
demtitsgirl,2016-01-24,True,20160124
76561198036070181,2014-06-23,True,20140623
drkritisch,2014-12-29,True,20141229
drkritisch,2015-07-26,True,20150726
drkritisch,2015-01-21,True,20150121
drkritisch,2014-09-10,True,20140910
drkritisch,2014-08-30,True,20140830
76561198054912188,2015-12-28,False,20151228
76561198054912188,2015-01-24,False,20150124
76561198074348729,2015-11-13,True,20151113
druittmatee,2014-06-26,True,20140626
kurbi-wan_kenobi,2015-11-02,True,20151102
AsusGamerHD,2014-06-04,False,20140604
kuroTENSHI_bread,2015-06-10,True,20150610
kuroTENSHI_bread,2014-09-02,True,20140902
kuroTENSHI_bread,2012-08-07,True,20120807
kuroTENSHI_bread,2013-12-17,True,20131217
kuroTENSHI_bread,2013-12-17,True,20131217
kuroTENSHI_bread,2012-08-07,True,20120807
YOLO-MCSWAGINGS,2014-07-31,False,20140731
kuygoon,2016-07-03,True,20160703
76561198118549893,2016-06-12,True,20160612
76561198118549893,2016-05-24,True,20160524
76561198118549893,2016-03-16,True,20160316
76561198072676503,2014-01-25,True,20140125
lambdaop,2012-06-01,True,20120601
lambdaop,2012-01-08,True,20120108
lambdaop,2011-07-24,True,20110724
lazrknight,2015-08-01,True,20150801
lazrknight,2014-05-03,True,20140503
lazrknight,2014-05-03,True,20140503
lazrknight,2016-07-28,True,20160728
BAMOSABENSER,2016-03-28,True,20160328
76561198113520617,2015-11-28,False,20151128
76561198113520617,2016-06-24,True,20160624
lachd1223,2016-04-26,True,20160426
lachd1223,2016-08-14,True,20160814
lachie222,2014-01-15,True,20140115
76561197976109742,2015-08-04,False,20150804
76561197976109742,2014-02-25,False,20140225
LachieLobster,2015-01-23,True,20150123
thatonelonelyguy,2015-12-04,True,20151204
thatonelonelyguy,2015-12-28,True,20151228
negao22cm,2015-11-17,True,20151117
laerte261,2014-01-13,True,20140113
lainkelnuv,2015-07-09,True,20150709
lainkelnuv,2013-03-14,True,20130314
lainkelnuv,2013-12-26,True,20131226
lainkelnuv,2013-12-19,True,20131219
gesbhsfbgufbyudguesvyfy,2014-10-18,True,20141018
MMR_Assasin,2013-12-23,True,20131223
MMR_Assasin,2013-05-12,True,20130512
MMR_Assasin,2012-07-12,True,20120712
OfficialLandyy,2015-10-23,True,20151023
evilspirit112233,2015-04-09,True,20150409
evilspirit112233,2015-04-09,True,20150409
evilspirit112233,2015-09-05,False,20150905
76561198080125105,2015-06-12,True,20150612
76561198080125105,2015-10-17,True,20151017
76561198080125105,2015-09-03,True,20150903
76561198080125105,2015-04-23,True,20150423
76561198080125105,2015-03-14,True,20150314
LaughingRobot,2014-06-07,True,20140607
LaughingRobot,2013-11-11,True,20131111
76561198120937791,2014-11-01,True,20141101
76561198120937791,2014-09-30,True,20140930
76561198123388393,2016-05-30,True,20160530
NUZXD,2014-06-29,True,20140629
NUZXD,2014-11-28,True,20141128
NUZXD,2016-09-17,True,20160917
NUZXD,2015-07-06,True,20150706
nchavezzzzz,2014-08-30,True,20140830
leadbman,2013-07-16,True,20130716
leadbman,2013-07-16,True,20130716
leadbman,2013-07-17,True,20130717
leadbman,2013-07-16,True,20130716
leadbman,2013-07-15,True,20130715
Officer_Bathtub,2014-08-03,True,20140803
Officer_Bathtub,2013-11-27,False,20131127
95758,2015-08-16,True,20150816
PraetorianCohort,2014-07-26,True,20140726
PraetorianCohort,2013-12-19,True,20131219
PraetorianCohort,2015-11-30,False,20151130
PraetorianCohort,2014-10-04,True,20141004
76561198079337907,2015-05-21,True,20150521
76561198043892035,2015-07-08,True,20150708
76561198043892035,2014-07-08,True,20140708
76561198043892035,2013-12-28,True,20131228
Opal_mine,2014-11-01,True,20141101
76561198095949899,2014-12-23,True,20141223
76561198091159513,2014-09-20,True,20140920
76561198238911958,2016-06-11,True,20160611
76561198238911958,2015-08-08,True,20150808
76561198020449132,2015-11-28,True,20151128
Thelugomes,2015-04-08,True,20150408
Thelugomes,2016-07-25,True,20160725
Thelugomes,2015-07-08,True,20150708
Thelugomes,2013-12-21,True,20131221
ultimax10,2014-07-22,True,20140722
ultimax10,2012-11-22,True,20121122
558092,2016-01-13,True,20160113
558092,2016-06-24,True,20160624
558092,2016-05-27,True,20160527
558092,2015-02-28,True,20150228
558092,2014-02-12,True,20140212
76561198056549802,2016-01-24,True,20160124
76561198056549802,2015-02-23,False,20150223
76561198056549802,2015-02-01,True,20150201
76561198062987149,2015-06-05,True,20150605
76561198130025891,2015-02-20,True,20150220
lemustachon,2013-12-22,True,20131222
LendaSumida,2016-06-06,False,20160606
LendaSumida,2015-05-24,True,20150524
LendaSumida,2014-03-01,True,20140301
LendaSumida,2014-01-11,True,20140111
LendaSumida,2013-10-31,True,20131031
leo17453,2014-07-11,True,20140711
leoguibrito,2013-02-16,True,20130216
76561198073104304,2014-05-31,True,20140531
lepidus99,2015-01-15,False,20150115
lepidus99,2013-12-17,True,20131217
teamrobo,2016-01-24,True,20160124
letspretend,2014-11-06,False,20141106
LewBrew,2016-01-24,False,20160124
LewBrew,2016-07-23,False,20160723
LewBrew,2015-12-13,True,20151213
LewBrew,2016-04-16,True,20160416
LewBrew,2015-11-01,True,20151101
LewBrew,2016-03-24,True,20160324
Lex55678,2016-03-11,True,20160311
Lex55678,2015-07-29,False,20150729
76561198071599137,2014-03-07,True,20140307
76561198071599137,2014-07-17,True,20140717
76561198071599137,2014-06-22,True,20140622
76561198071599137,2014-05-28,True,20140528
76561198071599137,2014-08-03,True,20140803
76561198071599137,2014-08-03,True,20140803
LeZanye,2015-04-10,True,20150410
everybodylovesrayman,2015-07-27,True,20150727
76561198051769570,2015-05-12,True,20150512
gigantowang,2014-09-22,True,20140922
gigantowang,2014-03-01,True,20140301
gigantowang,2014-03-01,True,20140301
Lickidactyl,2016-08-06,True,20160806
Lickidactyl,2015-02-13,True,20150213
Lickidactyl,2016-04-16,True,20160416
Lickidactyl,2015-06-24,True,20150624
Lickidactyl,2016-02-28,True,20160228
Lickidactyl,2015-07-09,True,20150709
Lickidactyl,2015-06-24,True,20150624
Lickidactyl,2014-04-05,True,20140405
Lickidactyl,2016-04-15,True,20160415
Lickidactyl,2014-06-27,True,20140627
lightfrog94,2012-07-09,True,20120709
lihaloil,2015-11-20,True,20151120
76561198058575754,2012-10-21,True,20121021
ziass,2016-01-05,False,20160105
ziass,2016-03-11,True,20160311
76561198073368645,2016-08-01,True,20160801
chicken_nuke21,2015-08-14,True,20150814
chicken_nuke21,2015-02-14,True,20150214
linksupersayan,2015-07-12,False,20150712
linksupersayan,2014-11-04,True,20141104
linksupersayan,2016-09-01,True,20160901
linksupersayan,2015-10-20,True,20151020
linksupersayan,2015-11-03,False,20151103
LinnieLin,2014-11-17,True,20141117
LinnieLin,2014-11-17,True,20141117
LinnieLin,2014-11-17,True,20141117
LinnieLin,2015-11-07,True,20151107
LinnieLin,2014-11-17,True,20141117
LinnieLin,2014-11-17,True,20141117
LinnieLin,2014-11-17,False,20141117
LinnieLin,2015-05-08,False,20150508
LionBrito,2015-10-18,False,20151018
LionBrito,2014-09-07,True,20140907
76561198046807777,2015-04-07,True,20150407
76561198046807777,2014-12-24,True,20141224
dietrich1998,2015-11-17,False,20151117
dietrich1998,2014-01-30,True,20140130
companothemuslim,2014-11-13,True,20141113
companothemuslim,2016-06-18,True,20160618
companothemuslim,2015-09-21,True,20150921
companothemuslim,2015-09-06,True,20150906
companothemuslim,2013-03-28,True,20130328
companothemuslim,2016-04-29,False,20160429
companothemuslim,2016-03-05,True,20160305
companothemuslim,2015-12-08,True,20151208
companothemuslim,2015-11-02,False,20151102
companothemuslim,2015-03-10,True,20150310
76561198069678796,2015-05-24,True,20150524
76561198069678796,2015-07-10,True,20150710
76561198069678796,2016-09-11,True,20160911
76561198055325222,2015-04-27,False,20150427
lewisbigd,2015-06-06,True,20150606
lewisbigd,2015-06-30,False,20150630
lewisbigd,2015-01-18,True,20150118
lewisbigd,2015-03-20,True,20150320
lewisbigd,2015-01-18,True,20150118
lewisbigd,2016-04-30,False,20160430
lewisbigd,2015-08-23,False,20150823
lewisbigd,2015-02-15,False,20150215
lewisbigd,2015-04-12,False,20150412
lewisbigd,2014-06-15,True,20140615
23184798,2015-09-11,True,20150911
lNightlRaven,2015-02-08,True,20150208
76561198047489572,2014-04-03,True,20140403
76561198047489572,2014-01-30,True,20140130
76561198047489572,2014-12-18,True,20141218
Lochstar12,2012-12-11,True,20121211
Lochstar12,2014-06-13,True,20140613
Lochstar12,2011-12-23,True,20111223
Lochstar12,2016-06-10,True,20160610
Lochstar12,2014-04-21,True,20140421
Lochstar12,2013-11-19,True,20131119
Lochstar12,2011-07-29,True,20110729
Lochstar12,2011-05-06,True,20110506
76561198049706747,2016-09-05,True,20160905
logokas,2015-10-23,False,20151023
logokas,2016-02-23,False,20160223
logokas,2013-12-21,True,20131221
logokas,2012-07-15,True,20120715
logokas,2011-12-29,True,20111229
logokas,2011-07-06,True,20110706
NotSniperMainMr,2016-05-03,True,20160503
DTSZ,2015-02-11,True,20150211
76561198089480352,2016-09-10,True,20160910
76561198065592346,2014-08-27,False,20140827
scummyladsRus,2015-11-27,True,20151127
scummyladsRus,2015-09-24,True,20150924
scummyladsRus,2015-12-04,True,20151204
76561198062039159,2014-08-24,True,20140824
76561198062039159,2014-06-23,True,20140623
76561198062039159,2016-01-26,True,20160126
76561198062039159,2015-12-11,True,20151211
76561198062039159,2014-04-09,True,20140409
76561198062039159,2013-11-25,True,20131125
lordtouchme,2016-01-01,True,20160101
LordDefault,2016-08-16,True,20160816
76561198082786537,2015-06-03,True,20150603
76561198003593278,2015-09-02,False,20150902
76561198003593278,2015-03-05,True,20150305
lordoftheguppies,2016-09-03,True,20160903
lordoftheguppies,2015-05-24,True,20150524
lordoftheguppies,2015-09-25,True,20150925
lordoftheguppies,2015-10-03,False,20151003
lordoftheguppies,2014-11-14,True,20141114
you_re_ded,2014-05-09,True,20140509
you_re_ded,2015-05-03,True,20150503
you_re_ded,2014-05-13,True,20140513
you_re_ded,2015-11-08,False,20151108
you_re_ded,2015-10-11,False,20151011
you_re_ded,2015-05-03,True,20150503
you_re_ded,2015-12-14,True,20151214
you_re_ded,2014-12-23,True,20141223
you_re_ded,2014-11-10,True,20141110
Bradleyrit,2013-12-26,True,20131226
LordDomin8r,2016-07-04,True,20160704
LordDomin8r,2016-07-02,True,20160702
LordDomin8r,2016-06-04,True,20160604
LordDomin8r,2016-05-15,True,20160515
LordDomin8r,2016-01-31,False,20160131
whoisming,2014-09-11,True,20140911
76561198092577173,2014-10-01,True,20141001
ltnpankeke,2014-10-01,True,20141001
lucamaster5901,2016-03-16,False,20160316
FromTheDepthsOfHell,2016-01-08,True,20160108
lulzley,2016-03-09,True,20160309
EclipseProduction,2014-07-30,True,20140730
76561198095766418,2016-07-15,False,20160715
76561198095766418,2014-05-30,True,20140530
76561198095766418,2014-07-13,True,20140713
76561198095766418,2014-05-19,True,20140519
lagschwein,2015-06-28,True,20150628
76561198101239847,2015-05-10,False,20150510
76561198051157544,2014-10-17,True,20141017
76561198051157544,2015-01-26,True,20150126
76561198051157544,2013-12-17,True,20131217
76561198045009232,2014-10-31,True,20141031
Lynyx,2015-12-04,True,20151204
76561198070410552,2014-08-16,True,20140816
Achronax,2015-01-20,True,20150120
Achronax,2015-02-19,False,20150219
Achronax,2014-11-13,True,20141113
Wolffeeder,2015-06-24,False,20150624
Wolffeeder,2016-07-05,True,20160705
Wolffeeder,2015-10-25,False,20151025
Wolffeeder,2016-03-24,True,20160324
Wolffeeder,2016-05-31,True,20160531
Wolffeeder,2016-01-03,True,20160103
Wolffeeder,2016-01-02,False,20160102
Wolffeeder,2015-10-04,False,20151004
Wolffeeder,2015-06-19,True,20150619
76561198080513444,2013-12-09,True,20131209
Monsta45,2015-04-26,True,20150426
Monsta45,2014-10-31,True,20141031
Monsta45,2014-08-26,True,20140826
Monsta45,2014-08-09,False,20140809
Monsta45,2014-08-09,False,20140809
MemeMeisterMatt,2015-06-11,True,20150611
MemeMeisterMatt,2015-06-14,True,20150614
mabuhay,2016-07-12,True,20160712
JohnDrew,2014-07-24,True,20140724
J_Gismondi,2014-04-23,True,20140423
Macindroid,2013-12-09,False,20131209
macky121,2015-03-07,True,20150307
Madabu09,2016-06-01,True,20160601
76561198023059703,2016-06-26,False,20160626
76561198023059703,2015-12-25,True,20151225
fucking_hacker,2015-05-22,True,20150522
maffoooo7,2015-12-10,True,20151210
maffoooo7,2015-06-05,True,20150605
maffoooo7,2014-02-10,True,20140210
ZeroMark2,2014-05-23,True,20140523
ZeroMark2,2016-05-07,True,20160507
76561197979522870,2016-08-19,False,20160819
76561198077786972,2016-04-16,True,20160416
76561198077786972,2016-03-28,True,20160328
76561198077786972,2016-06-02,True,20160602
76561198077786972,2016-03-28,True,20160328
76561198077786972,2016-03-28,True,20160328
76561198077786972,2016-03-28,True,20160328
76561198077786972,2016-01-01,True,20160101
mu5tang,2015-12-16,True,20151216
mu5tang,2016-05-04,True,20160504
76561198001917486,2014-03-04,False,20140304
FabulousMcFabulous,2015-06-30,True,20150630
FabulousMcFabulous,2016-04-30,True,20160430
milez1987,2014-06-26,True,20140626
milez1987,2012-07-13,True,20120713
milez1987,2011-12-27,True,20111227
milez1987,2011-12-13,True,20111213
milez1987,2011-11-27,True,20111127
milez1987,2011-11-27,True,20111127
milez1987,2010-12-26,True,20101226
nammienoodles,2014-12-11,False,20141211
themanatas,2016-07-14,True,20160714
themanatas,2016-07-14,True,20160714
whoopah,2015-06-01,True,20150601
76561198042164186,2013-12-23,True,20131223
TacticalCrayon,2012-05-09,True,20120509
TacticalCrayon,2012-04-29,True,20120429
TacticalCrayon,2012-03-23,True,20120323
TacticalCrayon,2012-03-23,True,20120323
TacticalCrayon,2013-06-23,True,20130623
TacticalCrayon,2016-05-31,True,20160531
TacticalCrayon,2015-01-18,True,20150118
TacticalCrayon,2016-08-26,True,20160826
TacticalCrayon,2016-05-09,True,20160509
76561197963427169,2013-12-06,True,20131206
76561198154426427,2015-01-02,True,20150102
76561198154426427,2014-09-16,True,20140916
76561198094044284,2015-01-03,True,20150103
76561198094044284,2014-06-25,True,20140625
76561198094044284,2013-12-17,True,20131217
76561198053677894,2014-10-04,True,20141004
Markodevil,2015-06-17,True,20150617
Markodevil,2014-12-11,True,20141211
76561197973942939,2014-10-09,True,20141009
76561197973942939,2015-11-23,True,20151123
76561197973942939,2014-02-13,True,20140213
76561197973942939,2014-01-08,True,20140108
DexterJettster,2016-01-30,True,20160130
DexterJettster,2016-08-05,True,20160805
DexterJettster,2016-05-08,True,20160508
DexterJettster,2016-05-06,True,20160506
ItsMarsh,2016-01-08,True,20160108
ItsMarsh,2016-02-12,True,20160212
ItsMarsh,2014-06-28,True,20140628
callan999,2014-11-02,False,20141102
MARVOA,2016-01-27,True,20160127
MARVOA,2014-08-22,True,20140822
MARVOA,2014-03-19,True,20140319
76561198079885795,2015-02-06,True,20150206
masonplays2,2014-11-29,True,20141129
cookie4me,2014-06-19,True,20140619
76561198055695334,2016-09-16,True,20160916
76561198055695334,2013-12-12,True,20131212
privatechristophe,2014-07-19,True,20140719
privatechristophe,2014-03-31,False,20140331
76561198053781096,2015-01-04,True,20150104
76561198053781096,2015-01-04,True,20150104
76561198031390758,2012-01-02,True,20120102
76561198031390758,2012-07-12,True,20120712
76561198031390758,2012-03-08,True,20120308
76561198031390758,2011-09-25,True,20110925
76561198031390758,2011-09-07,True,20110907
76561198031390758,2016-06-25,True,20160625
76561198084019281,2016-07-11,True,20160711
76561198084019281,2016-03-26,True,20160326
76561198084019281,2015-04-29,True,20150429
76561198084019281,2014-11-22,True,20141122
76561198084019281,2014-07-25,True,20140725
matheus0173,2014-10-11,False,20141011
matrimredhand,2014-01-30,True,20140130
matrimredhand,2013-12-20,False,20131220
matrimredhand,2013-12-09,True,20131209
G0LDENGUNNER,2015-03-16,True,20150316
G0LDENGUNNER,2016-02-09,True,20160209
G0LDENGUNNER,2012-08-15,True,20120815
G0LDENGUNNER,2015-09-21,True,20150921
G0LDENGUNNER,2015-03-16,True,20150316
G0LDENGUNNER,2015-10-05,False,20151005
G0LDENGUNNER,2016-06-29,False,20160629
Mattthacool,2015-08-28,True,20150828
76561198047059566,2015-06-13,False,20150613
76561198047059566,2014-12-08,True,20141208
76561198047059566,2015-06-13,True,20150613
76561198063274178,2016-01-03,True,20160103
76561198063274178,2016-07-28,True,20160728
76561198063274178,2015-12-19,True,20151219
76561198063274178,2015-12-07,True,20151207
76561198063274178,2015-11-01,True,20151101
76561198063274178,2015-09-14,True,20150914
76561198063274178,2015-01-19,True,20150119
76561198063274178,2012-10-15,True,20121015
76561198063274178,2012-10-14,True,20121014
maaatzbr,2015-03-14,True,20150314
maaatzbr,2015-03-14,False,20150314
maaatzbr,2015-03-11,True,20150311
SpecGames,2014-12-12,False,20141212
SpecGames,2015-07-27,True,20150727
SpecGames,2014-07-19,True,20140719
SpecGames,2013-12-23,True,20131223
SpecGames,2015-08-29,True,20150829
SpecGames,2015-12-30,False,20151230
SpecGames,2015-03-11,True,20150311
SpecGames,2014-07-08,True,20140708
SpecGames,2014-07-05,True,20140705
mavoks,2014-10-02,True,20141002
mavoks,2014-07-14,False,20140714
NojLlewxaM,2015-10-14,True,20151014
NojLlewxaM,2015-12-05,True,20151205
NojLlewxaM,2016-02-12,False,20160212
NojLlewxaM,2015-12-13,True,20151213
76561198066312344,2014-11-02,True,20141102
76561198066312344,2016-03-19,False,20160319
76561198066312344,2015-03-20,True,20150320
76561198066312344,2014-11-04,True,20141104
76561198066312344,2014-09-17,True,20140917
76561198066312344,2014-01-11,True,20140111
76561198066312344,2013-11-30,True,20131130
maxristevski,2016-05-21,True,20160521
TheMaxofaus,2015-01-16,True,20150116
TheMaxofaus,2015-01-18,True,20150118
TheMaxofaus,2015-05-15,False,20150515
chemicalizedacid,2014-09-30,True,20140930
76561198063916425,2016-08-23,True,20160823
76561198063916425,2016-06-18,True,20160618
76561198063916425,2016-07-11,False,20160711
76561198063916425,2014-06-20,True,20140620
76561198062491543,2015-08-21,True,20150821
76561198053439793,2014-05-16,True,20140516
GenocideDecade,2014-09-29,True,20140929
GenocideDecade,2015-02-19,True,20150219
76561198075552656,2015-08-08,True,20150808
McDergan,2015-06-12,True,20150612
McDergan,2014-10-25,True,20141025
C-4-Swag,2014-05-03,True,20140503
76561198076603075,2014-12-18,True,20141218
TheDeadlyBandit,2014-05-28,True,20140528
TheDeadlyBandit,2015-12-17,True,20151217
mchlvllmyr,2016-07-30,True,20160730
mchlvllmyr,2016-07-20,True,20160720
mchlvllmyr,2016-02-03,True,20160203
GoodbyeFriend,2015-03-20,True,20150320
